Word,Article,Plural,WordType,English,Bangla,Partizip_II,Auxiliary,Example_Sentence,Synonyms,Antonyms
miss-,,,prefix,mis- / wrong / bad (prefix),ভুল- / খারাপ- (উপসর্গ),,,Die Konferenz war ein Misserfolg.,,
mit,,,preposition,with / by / along,সাথে / দিয়ে,,,Ich gehe heute Abend mit Maria aus.,,
Mitarbeiter,der,-,noun,employee / colleague (male),কর্মচারী / সহকর্মী (পুরুষ),,,Unsere Firma hat sieben Mitarbeiter.,,
Mitarbeiterin,die,-nen,noun,employee / colleague (female),কর্মচারী / সহকর্মী (মহিলা),,,Unsere Firma hat sieben Mitarbeiterinnen.,,
miteinander,,,adv,with each other / together,একে অপরের সাথে / একসাথে,,,Sprechen Sie bitte miteinander.,,
Mitglied,das,-er,noun,member,সদস্য,,,Für Mitglieder ist der Eintritt zum Konzert gratis.,,
Mitte,die,,noun,middle / center,মধ্য / কেন্দ্র,,,Wo möchten Sie sitzen? – In der Mitte.,,
mitteilen,,,verb,to inform / notify / communicate,জানানো / অবহিত করা,mitgeteilt,hat,Den Prüfungstermin teilen wir Ihnen noch mit.,,
Mittel,das,-,noun,means / remedy / agent,উপায় / প্রতিকার / মাধ্যম,,,Haben Sie ein Mittel gegen Magenschmerzen?,,
mitten,,,adv,in the middle of,মাঝখানে,,,Wir haben eine Wohnung mitten in der Stadt.,,
mittler-,,,adj,middle / medium / central,মধ্যম / মধ্যবর্তী,,,In den mittleren Reihen sind noch Plätze frei.,,
mittlerweile,,,adv,meanwhile / by now,ইতিমধ্যে / এর মধ্যে,,,Am Anfang war die Arbeit schwer. Mittlerweile habe ich mich daran gewöhnt.,,
mobil/mobil-,,,adj,mobile,মোবাইল / চলনশীল,,,Mit dem Fahrrad bin ich in der Stadt sehr mobil.,,
Mobilbox,die,-en,noun,voicemail / mobile mailbox,ভয়েসমেইল / মোবাইল বক্স,,,Ich habe zwei Nachrichten auf meiner Mobilbox.,,
Mobilität,die,-en,noun,mobility,গতিশীলতা,,,Sprachen zu lernen fördert die Mobilität.,,
Mobiltelefon,das,-e,noun,mobile phone,মোবাইল ফোন,,,Wie kann ich Sie erreichen? Haben Sie ein Mobiltelefon?,,
Mode,die,-n,noun,fashion / mode,ফ্যাশন / ধরণ,,,Wie findest du die neue Mode?,,
Modell,das,-e,noun,model,মডেল / নমুনা,,,Wie findest du dieses Auto? – Dieses Modell gefällt mir nicht.,,
modern,,,adj,modern,আধুনিক,,,Die Wohnung ist modern eingerichtet.,,
Moment,der,-e,noun,moment,মুহূর্ত / ক্ষণ,,,Warten Sie bitte einen Moment.,,
Mond,der,-e,noun,moon,চাঁদ,,,Bei Vollmond kann ich nicht schlafen.,,
Monitor,der,-e,noun,monitor / screen,মনিটর / স্ক্রিন,,,Ich habe mir einen größeren Monitor gekauft.,,
Motor,der,-en,noun,motor / engine,মোটর / ইঞ্জিন,,,Der Motor ist kaputt. Das Auto fährt nicht mehr.,,
Motorrad,das,¨-er,noun,motorcycle,মোটরসাইকেল,,,Oskar fährt jeden Tag mit dem Motorrad zur Arbeit.,,
Mund,der,¨-er,noun,mouth,মুখ,,,Sie haben Halsschmerzen? Bitte machen Sie mal den Mund auf.,,
Museum,das,Museen,noun,museum,জাদুঘর / মিউজিয়াম,,,Wir waren mit unserer Klasse im Museum.,,
Musik,die,,noun,music,সঙ্গীত / গান,,,Wie findest du die Musik?,,
musikalisch,,,adj,musical / musically talented,সঙ্গীতপ্রিয় / সঙ্গীত-সংক্রান্ত,,,"Sie ist sehr musikalisch: Sie spielt Klavier, Flöte und Geige.",,
Musiker,der,-,noun,musician (male),সঙ্গীতজ্ঞ (পুরুষ),,,Mein Bruder möchte Musiker werden.,,
Musikerin,die,-nen,noun,musician (female),সঙ্গীতজ্ঞ (মহিলা),,,Meine Schwester ist Musikerin.,,
Muskel,der,-n,noun,muscle,মাংসপেশী,,,Im Fitness-Studio trainieren wir unsere Muskeln.,,
Mut,der,,noun,courage / bravery,সাহস,,,"Man braucht viel Mut, um in einem fremden Land ganz neu anzufangen.",,
mutig,,,adj,courageous / brave,সাহসী,,,"Es war sehr mutig von dir, deine Meinung laut zu sagen.",,
Mutter,die,¨-,noun,mother,মা,,,Meine Mutter heißt Klara.,,
Muttersprache,die,-n,noun,native language / mother tongue,মাতৃভাষা,,,Was ist Ihre Muttersprache?,,
Mädchen,das,-,noun,girl,মেয়ে,,,Familie Kurz hat zwei Mädchen und einen Jungen.,,
männlich,,,adj,male / masculine,পুরুষ / পুংলিঙ্গ,,,Kreuzen Sie bitte an: weiblich oder maennlich.,,
Märchen,das,-,noun,fairy tale,রূপকথা / পরী কাহিনী,,,Meine Großmutter hat uns viele Märchen erzählt.,,
Möbel,das,-,noun,furniture (piece of),আসবাবপত্র,,,Wir haben uns neue Möbel gekauft.,,
möbliert,,,adj,furnished,আসবাবপত্র-সহ,,,Ich suche ein möbliertes Zimmer.,,
möchten,,,verb,would like to,চাই / ইচ্ছা করা,gemocht,hat,Möchtest du auch einen Kaffee?,,
mögen,,,verb,to like,পছন্দ করা,gemocht,hat,Ich mag keinen Reis.,,
möglich,,,adj,possible,সম্ভব,,,Kann ich bitte sofort einen Termin haben? – Das ist leider nicht möglich.,,
Möglichkeit,die,-en,noun,possibility / option / opportunity,সম্ভাবনা / সুযোগ,,,Sie wollen ans Meer? Da gibt es mehrere Möglichkeiten.,,
möglichst,,,adv,as...as possible / if possible,যতটা সম্ভব,,,"Sagen Sie mir bitte möglichst bald, ob Ihnen der Termin passt.",,
Möhre,die,-n,noun,carrot (Germany),গাজর (জার্মানি),,,Hasen fressen gern Möhren.,"D: Möhre, Karotte, CH: Rüebli",
müde,,,adj,tired,ক্লান্ত,,,Ich bin müde. Ich gehe schlafen.,,
Müesli/Müsli,das,-,noun,muesli / granola,মুয়েসলি,,,Zum Frühstück gibt es Müsli mit Obst.,,
Mühe,die,,noun,effort / trouble,পরিশ্রম / কষ্ট,,,Vielen Dank für Ihre Mühe.,,
Müll,der,,noun,garbage / trash / waste,আবর্জনা / ময়লা,,,Bringst du bitte noch den Müllsack raus?,,
Müllabfuhr,die,,noun,garbage collection,আবর্জনা সংগ্রহ,,,Die Müllabfuhr kommt zweimal pro Woche.,,
Mülltonne,die,-n,noun,garbage bin / trash can,আবর্জনার পাত্র / ডাস্টবিন,,,Die Mülltonne ist voll.,,
mündlich,,,adj,oral / verbal,মৌখিক,,,Die mündliche Prüfung ist erst nächste Woche.,,
Münze,die,-n,noun,coin,মুদ্রা / কয়েন,,,Der Automat nimmt nur Münzen.,,
müssen,,,verb,must / have to / need to,অবশ্যই / করতে হবে,gemusst,hat,Wie lange müssen Sie arbeiten?,,
nach,,,preposition,after / to,পরে / দিকে / অনুযায়ী,,,Nach der Arbeit gehe ich einkaufen.,,
Nachbar,der,-n,noun,neighbor (male),প্রতিবেশী (পুরুষ),,,Mein Nachbar hat einen Hund.,,
Nachbarin,die,-nen,noun,neighbor (female),প্রতিবেশী (মহিলা),,,Meine Nachbarin ist sehr freundlich.,,
nachdem,,,conjunction,after (temporal),পরে / করার পর,,,"Nachdem ich gegessen hatte, ging ich schlafen.",,
nachdenken,,,verb,to think / reflect,চিন্তা করা / ভাবা,nachgedacht,hat,Ich muss darüber nachdenken.,,
Nachfrage,die,-n,noun,demand / inquiry,চাহিদা / জিজ্ঞাসা,,,Die Nachfrage nach Wohnungen ist gross.,,
nachher,,,adv,later / afterwards,পরে / এরপর,,,Wir können nachher darüber sprechen.,,
Nachhilfe,die,-n,noun,tutoring / extra lessons,টিউশনি / অতিরিক্ত পড়াশোনা,,,Mein Sohn braucht Nachhilfe in Mathe.,,
Nachricht,die,-en,noun,message / news,খবর / বার্তা / সংবাদ,,,Ich habe eine wichtige Nachricht bekommen.,,
nachschlagen,,,verb,to look up (in a book),খোঁজা / দেখা (বইয়ে),nachgeschlagen,hat,"Wenn du ein Wort nicht kennst, schlag es im Wörterbuch nach.",,
Nachspeise,die,-n,noun,dessert,ডেজার্ট / মিষ্টান্ন,,,Dafuer nehme ich keine Nachspeise.,,
nacht,,,,,,,,,,
Nachteil,der,-e,noun,disadvantage,অসুবিধা / ক্ষতি,,,Diese Methode hat viele Nachteile.,,
Nachwuchs,der,-,noun,offspring / new generation,সন্তান / নতুন প্রজন্ম,,,Unser Verein fördert den Nachwuchs.,,
Nadel,die,-n,noun,needle,সুই / সূচ,,,Ich brauche eine Nadel und Faden.,,
Nagel,der,¨-,noun,nail (finger/toe/metal),পেরেক / নখ,,,Er hat sich den Nagel eingerissen.,,
nah,,,adj,near / close,কাছের / নিকটবর্তী,,,Das Kino ist ganz nah.,,
nahe,,,adj,near / close,কাছের / নিকটবর্তী,,,Das Hotel liegt nahe am Bahnhof.,,
Nahrungsmittel,das,-,noun,foodstuff / food,খাদ্যদ্রব্য / খাবার,,,Wir müssen mehr Nahrungsmittel kaufen.,,
Name,der,-n,noun,name,নাম,,,Wie ist Ihr Name?,,
Nase,die,-n,noun,nose,নাক,,,Die Nase des Hundes ist nass.,,
nass,,,adj,wet,ভেজা,,,Deine Schuhe sind ganz nass.,,
national,,,adj,national,জাতীয় / রাষ্ট্রীয়,,,Das ist ein nationaler Feiertag.,,
Natur,die,,noun,nature,প্রকৃতি,,,Wir verbringen viel Zeit in der Natur.,,
natürlich,,,adj,natural / naturally / of course,প্রাকৃতিক / স্বাভাবিকভাবে / অবশ্যই,,,Natürlich helfe ich dir.,,
Nebel,der,-,noun,fog / mist,কুয়াশা,,,Heute Morgen war viel Nebel.,,
neben,,,preposition,next to / beside / besides,পাশে / beside / ছাড়াও,,,Das Hotel liegt neben dem Bahnhof.,,
nebenan,,,adv,next door,পাশের বাড়িতে / সংলগ্ন,,,Die Familie nebenan hat drei Kinder.,,
nebenbei,,,adv,on the side / incidentally / by the way,পাশাপাশি / এদিকে-ওদিকে,,,Sie arbeitet nebenbei als Kellnerin.,,
neblig,,,adj,foggy / misty,কুয়াশাচ্ছন্ন,,,Es ist heute neblig.,,
Neffe,der,-n,noun,nephew,ভাগ্নে / ভাইপো,,,Mein Neffe ist fünf Jahre alt.,,
negativ,,,adj,negative,নেতিবাচক / ঋণাত্মক,,,Die Antwort war negativ.,,
nehmen,,,verb,to take,নেওয়া,genommen,hat,Nehmen Sie bitte Platz.,,
nein,,,particle,no,না,,,"Nein, das stimmt nicht.",,
nennen,,,verb,to name / call,নাম দেওয়া / ডাকা,genannt,hat,Man nennt ihn nur beim Vornamen.,,
Nerv,der,-en,noun,nerve,স্নায়ু / নার্ভ,,,Er hat ruhige Nerven.,,
nervös,,,adj,nervous,স্নায়বিক / নার্ভাস,,,Vor der Prüfung war ich sehr nervös.,,
nett,,,adj,nice / kind,ভদ্র / সদয় / চমৎকার,,,Deine Schwester ist sehr nett.,,
Netz,das,-e,noun,net / network,জাল / নেটওয়ার্ক / নেট,,,Das Internet ist ein weltweites Netz.,,
Netzwerk,das,-e,noun,network,নেটওয়ার্ক,,,Wir haben ein gutes Netzwerk aufgebaut.,,
neu,,,adj,new,নতুন,,,Ich brauche ein neues Handy.,,
neugierig,,,adj,curious / nosy,কৌতূহলী,,,Das Kind ist sehr neugierig.,,
Neuigkeit,die,-en,noun,news / novelty,খবর / নতুনত্ব,,,Hast du eine Neuigkeit gehört?,,
neulich,,,adv,recently / the other day,সম্প্রতি / কিছুদিন আগে,,,Neulich habe ich deine Mutter getroffen.,,
nicht,,,adv,not,না,,,Das weiß ich nicht.,,
Nichte,die,-n,noun,niece,ভাইঝি / ভাগ্নী,,,Meine Nichte ist heute angekommen.,,
Nichtraucher,der,-,noun,non-smoker (male),ধূমপায়ী নয় (পুরুষ),,,In diesem Restaurant gibt es einen Nichtraucherbereich.,,
Nichtraucherin,die,-nen,noun,non-smoker (female),ধূমপায়ী নয় (মহিলা),,,Sie ist überzeugte Nichtraucherin.,,
nichts,,,pronoun,nothing,কিছুই না,,,Ich habe nichts gesagt.,,
nie,,,adv,never,কখনও না,,,Ich war noch nie in Berlin.,,
niedrig,,,adj,low,নিচু / নিম্ন,,,Die Preise sind sehr niedrig.,,
niemand,,,pronoun,nobody / no one,কেউ না / কেহ না,,,Niemand war zu Hause.,,
nirgends,,,adv,nowhere,কোথাও না,,,Ich kann meinen Schlüssel nirgends finden.,,
nirgendwo,,,adv,nowhere,কোথাও না,,,Dieses Buch ist nirgendwo zu kaufen.,,
noch,,,adv,still / yet / more,এখনও / আরও / এখনো,,,Ich habe noch kein Auto.,,
noch mal,,,adv,again,আবার / আরেকবার,,,Kannst du das noch mal sagen?,,
nochmals,,,adv,once again,আবারও / পুনরায়,,,Bitte wiederholen Sie das nochmals.,,
normal,,,adj,normal,স্বাভাবিক / সাধারণ,,,Das ist völlig normal.,,
normalerweise,,,adv,normally / usually,সাধারণত / সাধারণভাবে,,,Normalerweise stehe ich um sieben Uhr auf.,,
Not-,,,prefix,emergency (prefix),জরুরি (উপসর্গ),,,Der Notarzt kam sofort.,,
Notaufnahme,die,-n,noun,emergency room / admission,জরুরি বিভাগ,,,Der Patient wurde in die Notaufnahme gebracht.,,
Notausgang,der,¨-e,noun,emergency exit,জরুরি প্রস্থান,,,Der Notausgang ist hinten links.,,
Note,die,-n,noun,grade / note / musical note,গ্রেড / নম্বর / সুর,,,In der Schule habe ich gute Noten.,,
Notfall,der,¨-e,noun,emergency,জরুরি অবস্থা,,,Im Notfall rufen Sie 112 an.,,
notieren,,,verb,to note down / write down,লেখা / নোট করা,notiert,hat,Ich habe mir seine Telefonnummer notiert.,,
Notiz,die,-en,noun,note / memo,নোট / টিকা,,,Mach dir bitte eine Notiz.,,
Notruf,der,-e,noun,emergency call,জরুরি কল / জরুরি ফোন,,,Wählen Sie bei einem Unfall den Notruf 112.,,
notwendig,,,adj,necessary / essential,অপরিহার্য / প্রয়োজনীয়,,,Eine gründliche Vorbereitung ist notwendig.,,
Nudel,die,-n,noun,noodle / pasta,নুডল / পাস্তা,,,Wir essen heute Nudeln mit Tomatensoße.,,
Nummer,die,-n,noun,number,নম্বর / সংখ্যা,,,Meine Telefonnummer ist 0176 123456.,,
nun,,,adv,now / well,এখন / তাহলে,,,Nun müssen wir uns beeilen.,,
nur,,,adv,only / just,শুধু / কেবল / মাত্র,,,Ich möchte nur kurz fragen.,,
nutzen,,,verb,to use / make use of,ব্যবহার করা / কাজে লাগানো,genutzt,hat,"Ich nutze die Möglichkeit, Deutsch zu lernen.",,
nächst-,,,adj,next,পরবর্তী / আগামী,,,Nächste Woche fahren wir nach Berlin.,,
Nähe,die,,noun,vicinity / nearness / proximity,নিকটবর্তিতা / সন্নিকট,,,In der Nähe von Köln gibt es viele schöne Städte.,,
nähen,,,verb,to sew,সেলাই করা,genäht,hat,Meine Oma hat mir ein Kleid genäht.,,
nämlich,,,adv,namely / you see,অর্থাৎ / কারণ / আসলে,,,"Ich kann nicht kommen, ich habe nämlich keine Zeit.",,
nötig,,,adj,necessary,প্রয়োজনীয় / দরকারি,,,Ist das wirklich nötig?,,
nützen,,,verb,to be of use / help / benefit,উপকারে আসা / কাজে লাগা,genützt,hat,Diese Informationen nützen mir sehr.,,
nützlich,,,adj,useful,উপযোগী / কাজের,,,Vielen Dank für den nützlichen Tipp.,,
ob,,,conjunction,whether/if,কিনা,,,"Ich weiss nicht, ob er heute kommt.",,
oben,,,adv,above/upstairs,উপরে,,,Das Buch liegt oben im Regal.,,
Ober,der,-,noun,waiter,ওয়েটার,,,Der Ober bringt die Speisekarte.,,
ober-,,,adj,upper,উপরের,,,Das obere Fenster ist geöffnet.,,
Obers,das,-,noun,whipped cream (A),হুইপড ক্রিম,,,In Österreich isst man Kuchen mit Obers.,,
Obst,das,-,noun,fruit,ফল,,,Ich esse gern frisches Obst.,,
obwohl,,,conjunction,although,যদিও,,,"Obwohl es regnet, gehen wir spazieren.",,
oder,,,conjunction,or,অথবা,,,Möchtest du Tee oder Kaffee?,,
Ofen,der,Öfen,noun,oven/baking oven,চুলা/ওভেন,,,Der Kuchen ist noch im Ofen.,,
offen,,,adj,open,খোলা,,,Die Tür ist offen.,,
offenbar,,,adv,apparently/evidently,স্পষ্টতই,,,Er ist offenbar krank.,,
offiziell,,,adj,official,দাপ্তরিক/সরকারি,,,Das ist die offizielle Mitteilung.,,
oft/öfter,,,adv,often/more often,প্রায়ই/বেশিবার,,,Ich gehe oft ins Kino.,,
ohne,,,preposition,without,ছাড়া,,,Ich trinke Kaffee ohne Zucker.,,
Ohr,das,-en,noun,ear,কান,,,Das Kind hat kleine Ohren.,,
Oma,die,-s,noun,grandma,দাদি/নানি,,,Meine Oma wohnt auf dem Land.,,
Onkel,der,-,noun,uncle,চাচা/মামা,,,Mein Onkel besucht uns morgen.,,
Opa,der,-s,noun,grandpa,দাদা/নানা,,,Mein Opa erzählt gern Geschichten.,,
Oper,die,-n,noun,opera,অপেরা,,,Die Oper beginnt um 19 Uhr.,,
Operation,die,-en,noun,operation/surgery,অস্ত্রোপচার/অপারেশন,,,Die Operation war erfolgreich.,,
operieren,,,verb,to operate,অস্ত্রোপচার করা,operiert,hat,Der Arzt muss den Patienten operieren.,,
Opfer,das,-,noun,victim/sacrifice,শিকার/ত্যাগ,,,Er wurde Opfer eines Betrugs.,,
optimistisch,,,adj,optimistic,আশাবাদী,,,Sie blickt optimistisch in die Zukunft.,,
Orange,die,-n,noun,orange,কমলা,,,Die Orange schmeckt sehr süss.,,
Orchester,das,-,noun,orchestra,অর্কেস্ট্রা,,,Das Orchester spielt eine Sinfonie.,,
ordentlich,,,adj,tidy/orderly/decent,পরিপাটি/শৃঙ্খলিত,,,Dein Schreibtisch ist immer ordentlich.,,
Ordination,die,-en,noun,doctor's office (A),ডাক্তারের চেম্বার,,,Die Ordination hat um acht Uhr geöffnet.,,
ordnen,,,verb,to organize/sort,সাজানো/বিন্যস্ত করা,geordnet,hat,Ich muss meine Unterlagen ordnen.,,
Ordner,der,-,noun,folder/binder,ফোল্ডার/বাইন্ডার,,,Die Dokumente sind im blauen Ordner.,,
Ordnung,die,-,noun,order/tidiness,শৃঙ্খলা/পরিপাটি,,,Die Kinder müssen Ordnung halten.,,
Organisation,die,-en,noun,organization,সংগঠন/প্রতিষ্ঠান,,,Die Organisation hilft bedürftigen Menschen.,,
organisieren,,,verb,to organize,আয়োজন করা/সংগঠিত করা,organisiert,hat,Wir organisieren eine Überraschungsparty.,,
original,das,-e,adj,original,মূল/আসল,,,Das ist eine originale Unterschrift.,,
Ort,der,-e,noun,place/location,স্থান/জায়গা,,,Das ist ein ruhiger Ort.,,
Ozean,der,-e,noun,ocean,মহাসাগর,,,Der Pazifik ist der grösste Ozean.,,
Paar,das,-e,noun,pair/couple,জোড়া/দম্পতি,,,Das Paar hat gestern geheiratet.,,
packen,,,verb,to pack,প্যাক করা/বাঁধাই করা,gepackt,hat,Ich muss meinen Koffer packen.,,
Paket,das,-e,noun,package/parcel,পার্সেল/প্যাকেজ,,,Der Postbote hat ein Paket gebracht.,,
Panne,die,-n,noun,breakdown,ব্রেকডাউন/যান্ত্রিক ত্রুটি,,,Unser Auto hatte auf der Autobahn eine Panne.,,
Papier,das,-e,noun,paper,কাগজ,,,Hast du ein Blatt Papier für mich?,,
Paradeiser,der,-,noun,tomato (A),টমেটো,,,In Österreich sagt man Paradeiser statt Tomate.,,
parallel,,,adj,parallel,সমান্তরাল,,,Die beiden Strassen verlaufen parallel.,,
Parfüm,das,-s,noun,perfume,সুগন্ধি/পারফিউম,,,Sie trägt ein teures Parfüm.,,
Park,der,-s,noun,park,পার্ক/উদ্যান,,,Wir gehen im Park spazieren.,,
parken,,,verb,to park (D/A),পার্ক করা/রাখা,geparkt,hat,Wo kann ich hier parken?,,
parkieren,,,verb,to park (CH),পার্ক করা (সুইস),parkiert,hat,In der Schweiz sagt man parkieren.,,
Partner,der,-,noun,,,,,,,
Partner/Partnerin,der/die,-,noun,partner,অংশীদার/সঙ্গী,,,Mein Partner arbeitet im selben Büro.,,
Partnerin,die,-nen,noun,,,,,,,
Party,die,-s,noun,party,পার্টি/উৎসব,,,Wir feiern heute eine Party.,,
Pass,der,¨-e,noun,passport,পাসপোর্ট,,,Ich muss meinen Pass verlängern.,,
Passagier,der,-e,noun,,,,,,,
Passagier/Passagierin,der/die,-,noun,passenger,যাত্রী,,,Der Passagier hat seinen Flug verpasst.,,
Passagierin,die,-nen,noun,,,,,,,
passen,,,verb,to fit/suit,মানানসই হওয়া/উপযুক্ত হওয়া,gepasst,hat,Die Jacke passt mir sehr gut.,,
passieren,,,verb,to happen,ঘটা/সংঘটিত হওয়া,passiert,ist,Was ist denn hier passiert?,,
passiv,,,adj,passive,প্যাসিভ/নিষ্ক্রিয়,,,Er blieb während der Diskussion passiv.,,
Patient,der,-en,noun,,,,,,,
Patient/Patientin,der/die,-,noun,patient,রোগী/পেশেন্ট,,,Der Patient wartet auf den Arzt.,,
Patientin,die,-nen,noun,,,,,,,
pauschal,,,adj,all-inclusive/flat-rate,প্যাকেজ মূল্যের/ফ্ল্যাট-রেট,,,Wir haben eine pauschale Reise gebucht.,,
Pause,die,-n,noun,break/pause,বিরতি,,,Machen wir eine kurze Pause.,,
Pech,das,-,noun,bad luck,দুর্ভাগ্য/অশুভ,,,So ein Pech! Der Zug ist weg.,,
peinlich,,,adj,embarrassing,বিব্রতকর/লজ্জাজনক,,,Das war mir sehr peinlich.,,
Pension,die,-en,noun,guest house/pension,গেস্ট হাউস/পেনশন,,,Wir übernachten in einer Pension am See.,,
per,,,preposition,via/by,দ্বারা/মাধ্যমে,,,Ich sende die Rechnung per E-Mail.,,
perfekt,,,adj,perfect,নিখুঁত/পারফেক্ট,,,Deine Aussprache ist perfekt.,,
Perron,der/das,-s,noun,platform (CH),প্ল্যাটফর্ম,,,Der Zug fährt ab Perron drei.,,
Person,die,-en,noun,person,ব্যক্তি/লোক,,,Im Raum sind fünf Personen.,,
Personal,das,-,noun,staff/personnel,কর্মচারী/স্টাফ,,,Das Personal in diesem Hotel ist sehr freundlich.,,
Personalien,die,-,noun,personal details,ব্যক্তিগত তথ্য,,,Bitte geben Sie Ihre Personalien an.,,
Personenstand,der,-,noun,marital status (CH),বৈবাহিক অবস্থা,,,Der Personenstand ist im Ausweis vermerkt.,,
persönlich,,,adj,personal/personally,ব্যক্তিগতভাবে,,,Ich möchte ihn persönlich kennenlernen.,,
Pfanne,die,-n,noun,pan/frying pan,প্যান/কড়াই,,,Die Pfanne ist heiss.,,
Pfeffer,der,-,noun,pepper (spice),গোলমরিচ,,,Bitte geben Sie mir Salz und Pfeffer.,,
Pflanze,die,-n,noun,plant,উদ্ভিদ/গাছ,,,Diese Pflanze braucht viel Wasser.,,
pflanzen,,,verb,to plant,রোপণ করা/পুঁতে ফেলা,gepflanzt,hat,Wir pflanzen einen Baum im Garten.,,
Pflaster,das,-,noun,band-aid/plaster,প্লাস্টার/ব্যান্ড-এইড,,,Hast du ein Pflaster für meinen Finger?,,
Pflaume,die,-n,noun,plum,আলুবোখারা/বরই,,,Die Pflaumen sind schon reif.,,
pflegen,,,verb,to care for/nurse,যত্ন নেওয়া/সেবা করা,gepflegt,hat,Sie pflegt ihre kranke Mutter.,,
Pfleger,der,-,noun,,,,,,,
Pfleger/Pflegerin,der/die,-,noun,nurse/carer,নার্স/সেবক,,,Der Pfleger hilft den Patienten.,,
Pflegerin,die,-nen,noun,,,,,,,
Pflicht,die,-en,noun,duty/obligation,কর্তব্য/দায়িত্ব,,,"Es ist meine Pflicht, dir zu helfen.",,
Picknick,das,-s,noun,picnic,পিকনিক,,,Bei schönem Wetter machen wir ein Picknick.,,
Pille,die,-n,noun,pill,বড়ি/পিল,,,Der Arzt hat mir eine Pille verschrieben.,,
Pilz,der,-e,noun,mushroom,মাশরুম/ছত্রাক,,,Im Wald gibt es viele Pilze.,,
Pizza,die,-n,noun,pizza,পিৎজা,,,Wir bestellen heute Abend eine Pizza.,,
Plakat,das,-e,noun,poster,পোস্টার,,,Das Plakat hängt an der Wand.,,
Plan,der,¨-e,noun,plan/map,পরিকল্পনা/মানচিত্র,,,Hast du einen Plan für morgen?,,
planen,,,verb,to plan,পরিকল্পনা করা,geplant,hat,Wir planen einen Urlaub in Italien.,,
Planung,die,-en,noun,planning,পরিকল্পনা/আয়োজন,,,Die Planung des Projekts dauert lange.,,
Plastik,das,-,noun,plastic,প্লাস্টিক,,,Plastik ist schlecht für die Umwelt.,,
Platz,der,¨-e,noun,place/seat/space/square,স্থান/আসন/চত্বর,,,Ist dieser Platz noch frei?,,
plötzlich,,,adv,suddenly,হঠাৎ,,,Plötzlich begann es zu regnen.,,
Politik,die,-,noun,politics/policy,রাজনীতি/নীতি,,,Sie interessiert sich für Politik.,,
Politiker,der,-,noun,,,,,,,
Politiker/Politikerin,der/die,-,noun,politician,রাজনীতিবিদ,,,Der Politiker hält eine Rede.,,
Politikerin,die,-nen,noun,,,,,,,
politisch,,,adj,political,রাজনৈতিক,,,Das ist eine politische Entscheidung.,,
Polizei,die,-,noun,police,পুলিশ,,,Die Polizei hat den Täter gefasst.,,
Polizist,der,-en,noun,,,,,,,
Polizist/Polizistin,der/die,-,noun,police officer,পুলিশ অফিসার,,,Der Polizist regelt den Verkehr.,,
Polizistin,die,-nen,noun,,,,,,,
Pommes frites,die,-,noun,French fries,ফ্রেঞ্চ ফ্রাই,,,Ich möchte Pommes frites mit Ketchup.,,
populär,,,adj,populär,জনপ্রিয়,,,Dieses Lied ist sehr populär.,,
Portemonnaie,das,-s,noun,wallet/purse,মানিব্যাগ,,,Ich habe mein Portemonnaie verloren.,,
portiert,,,verb,,,,,,,
Portion,die,-en,noun,portion/serving,পরিবেশন/অংশ,,,"Eine Portion Pommes, bitte.",,
positiv,,,adj,positive,ইতিবাচক/পজিটিভ,,,Der Test war positiv.,,
Post,die,-,noun,post office/mail,ডাকঘর/ডাক,,,Ich gehe zur Post und schicke einen Brief.,,
Postleitzahl,die,-en,noun,postal code,পোস্টাল কোড/ডাক কোড,,,Wie ist die Postleitzahl von Berlin?,,
Poulet,das,-s,noun,chicken (CH),মুরগি (সুইস),,,In der Schweiz isst man gern Poulet.,,
Praktikant,der,-en,noun,,,,,,,
Praktikant/Praktikantin,der/die,-,noun,intern/trainee,ইন্টার্ন/প্রশিক্ষণার্থী,,,Der Praktikant lernt viel im Betrieb.,,
Praktikantin,die,-nen,noun,,,,,,,
Praktikum,das,Praktika,noun,internship,ইন্টার্নশিপ,,,Ich mache ein Praktikum bei einer Firma.,,
praktisch,,,adj,practical/practically,ব্যবহারিক/প্রায়োগিক,,,Dieses Werkzeug ist sehr praktisch.,,
Praxis,die,Praxen,noun,practice/doctor's office,প্র্যাকটিস/ডাক্তারের চেম্বার,,,Die Praxis hat von 8 bis 12 Uhr geöffnet.,,
Preis,der,-e,noun,price/prize,মূল্য/পুরস্কার,,,Der Preis für dieses Buch ist zu hoch.,,
preiswert,,,adj,inexpensive/good value,সস্তা/মূল্যবান,,,Dieses Restaurant ist preiswert.,,
Presse,die,-,noun,press/media,প্রেস/সংবাদমাধ্যম,,,Die Presse berichtet über das Ereignis.,,
prima,,,adj,great/fine,চমৎকার/দারুণ,,,Das war eine prima Idee.,,
privat,,,adj,private,ব্যক্তিগত/প্রাইভেট,,,Das ist meine private Meinung.,,
pro,,,preposition,per,প্রতি,,,Der Eintritt kostet zehn Euro pro Person.,,
probieren,,,verb,to try/taste,চেষ্টা করা/স্বাদ নেওয়া,probiert,hat,Möchtest du den Kuchen probieren?,,
Problem,das,-e,noun,problem,সমস্যা,,,Ich habe ein Problem mit dem Computer.,,
Produkt,das,-e,noun,product,পণ্য/উত্পাদিত দ্রব্য,,,Dieses Produkt ist aus Deutschland.,,
Produktion,die,-en,noun,production,উত্পাদন/প্রযোজনা,,,Die Produktion wurde eingestellt.,,
